Aggregate rating,Restaurant ID,Country Code,City,Locality,Locality Verbose,Longitude,Latitude,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Restaurant_Name_Length,Name_Word_Count,Name_Has_Number,Name_Uppercase_Ratio,Address_Length,Address_Word_Count,Has_Any_Service,Service_Count,City_Freq_Encoded,Country Code_Freq_Encoded,Cuisines_Freq_Encoded,Rating_Category,High_Rating,Location_Density,Distance_From_Center,Price_Rating_Interaction,Cuisine_Count,Has_North_Indian,Has_Chinese,Has_Fast_Food,Has_Mughlai,Has_Italian
3.1,7862,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.2416379,28.5526774,150,Indian Rupees(Rs.),0,0,No,No,1,3.1,Orange,Average,9,23,3,0,1.0,54,8,0,0,5473,8652,116.0,Average,0,1,8.142976388926055,3.1,2.0,0,0,0,0,0
3.3,7857,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.2412786,28.5525536,150,Indian Rupees(Rs.),0,0,No,No,1,3.3,Orange,Average,21,21,3,0,1.0,56,9,0,0,5473,8652,936.0,Average,0,1,8.142931343881695,3.3,1.0,1,0,0,0,0
3.1,2874,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.2409194,28.5536849,200,Indian Rupees(Rs.),0,0,No,No,1,3.1,Orange,Average,9,14,3,0,1.0,69,10,0,0,5473,8652,44.0,Average,0,1,8.144113014626235,3.1,2.0,0,0,1,0,0
3.0,18458625,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",0.0,0.0,500,Indian Rupees(Rs.),0,1,No,No,2,3.0,Orange,Average,4,12,2,0,1.0,47,7,1,1,5473,8652,936.0,Average,0,497,81.60416690402519,6.0,1.0,1,0,0,0,0
3.1,18252369,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.2411888,28.5538898,700,Indian Rupees(Rs.),0,0,No,No,2,3.1,Orange,Average,13,13,2,0,1.0,32,5,0,0,5473,8652,334.0,Average,0,1,8.144256326284772,6.2,2.0,1,0,0,1,0
3.1,18228895,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.2402459,28.5571618,600,Indian Rupees(Rs.),0,0,No,No,2,3.1,Orange,Average,21,14,3,0,1.0,42,7,0,0,5473,8652,334.0,Average,0,1,8.147653710627745,6.2,2.0,1,0,0,1,0
3.6,2583,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.2408296,28.5536763,1550,Indian Rupees(Rs.),1,0,No,No,3,3.6,Yellow,Good,455,7,2,1,1.0,61,10,1,1,5473,8652,16.0,Good,0,2,8.144123596748633,10.8,3.0,1,1,0,0,1
3.5,304876,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.2402908,28.556673,700,Indian Rupees(Rs.),0,1,No,No,2,3.5,Yellow,Good,367,30,4,0,1.0,68,11,1,1,5473,8652,6.0,Average,0,1,8.147166467837373,7.0,3.0,1,1,0,0,1
3.8,308407,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.236741,28.557442,600,Indian Rupees(Rs.),0,1,No,No,2,3.8,Yellow,Good,540,8,2,0,1.0,25,4,1,1,5473,8652,8.0,Good,0,1,8.148669310743017,7.6,2.0,0,0,0,0,0
0.0,18492050,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.2360071,28.5563436,400,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,1,22,3,0,1.0,59,9,0,0,5473,8652,334.0,,0,1,8.1477513578098,0.0,2.0,1,0,0,1,0
0.0,18492052,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.2355758,28.5565383,300,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,0,20,4,0,1.0,54,8,0,0,5473,8652,1.0,,0,1,8.148033056134011,0.0,6.0,1,1,1,0,0
0.0,18449620,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.243649,28.553673,1200,Indian Rupees(Rs.),1,0,No,No,3,0.0,White,Not rated,0,25,4,0,1.0,31,5,1,1,5473,8652,18.0,,0,1,8.14352467680488,0.0,3.0,1,1,0,0,0
0.0,18452403,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.2415481,28.5551789,400,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,1,7,2,1,1.0,29,5,0,0,5473,8652,334.0,,0,1,8.145440358800675,0.0,2.0,1,0,0,1,0
0.0,18425740,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.241099,28.5527158,100,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,0,11,2,0,1.0,56,10,0,0,5473,8652,936.0,,0,1,8.14312785041784,0.0,1.0,1,0,0,0,0
0.0,18313153,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",0.0,0.0,150,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,2,20,3,0,1.0,86,13,0,0,5473,8652,511.0,,0,497,81.60416690402519,0.0,2.0,1,1,0,0,0
0.0,18435830,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.238586,28.555918,900,Indian Rupees(Rs.),1,1,No,No,2,0.0,White,Not rated,0,14,2,0,1.0,64,9,1,2,5473,8652,3.0,,0,1,8.146789198826738,0.0,3.0,0,0,0,0,0
0.0,18473378,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.2408296,28.5536763,700,Indian Rupees(Rs.),0,0,No,No,2,0.0,White,Not rated,1,13,3,0,1.0,66,11,0,0,5473,8652,4.0,,0,2,8.144123596748633,0.0,3.0,0,1,0,0,1
0.0,18452241,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.2401111,28.5535184,400,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,0,17,2,0,1.0,34,7,0,0,5473,8652,354.0,,0,1,8.14412122668504,0.0,1.0,0,0,1,0,0
4.4,3190,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.2421318,28.5527692,1500,Indian Rupees(Rs.),0,0,No,No,3,4.4,Green,Very Good,1521,9,2,0,1.0,54,9,0,0,5473,8652,4.0,Excellent,1,1,8.142961729525686,13.200000000000001,4.0,0,0,0,0,1
4.2,3041,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.2421767,28.5527286,300,Indian Rupees(Rs.),0,0,No,No,1,4.2,Green,Very Good,729,18,3,0,1.0,44,7,0,0,5473,8652,1.0,Excellent,1,1,8.142912558217782,4.2,4.0,0,0,1,0,0
4.3,18441798,1,New Delhi,Kailash Colony,"Kailash Colony, New Delhi",77.2412786,28.5526433,1500,Indian Rupees(Rs.),1,0,No,No,3,4.3,Green,Very Good,90,21,4,0,1.0,32,5,1,1,5473,8652,1.0,Excellent,1,1,8.143019016160585,12.899999999999999,4.0,0,1,0,0,1
3.2,306505,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25765813,28.53853483,1750,Indian Rupees(Rs.),0,0,No,No,3,3.2,Orange,Average,17,14,4,1,1.0,46,6,0,0,5473,8652,170.0,Average,0,1,8.125776905083125,9.600000000000001,2.0,0,0,0,0,0
2.9,302868,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.251157,28.5441688,250,Indian Rupees(Rs.),0,0,No,No,1,2.9,Orange,Average,11,24,3,0,1.0,58,9,0,0,5473,8652,116.0,Average,0,1,8.132651365810691,2.9,2.0,0,0,0,0,0
2.6,7383,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25511976,28.54153378,300,Indian Rupees(Rs.),0,0,No,No,1,2.6,Orange,Average,38,34,5,0,1.0,37,6,0,0,5473,8652,3.0,Average,0,1,8.129241978354662,2.6,4.0,1,1,0,0,0
2.8,302793,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.26001167,28.53451667,100,Indian Rupees(Rs.),0,0,No,No,1,2.8,Orange,Average,9,21,3,0,1.0,48,6,0,0,5473,8652,116.0,Average,0,1,8.12135444682721,2.8,2.0,0,0,0,0,0
2.7,9993,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.26306513,28.52530273,300,Indian Rupees(Rs.),0,0,No,No,1,2.7,Orange,Average,16,26,3,0,1.0,70,11,0,0,5473,8652,3.0,Average,0,1,8.111705150694977,2.7,4.0,1,0,0,0,0
2.9,9985,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.263331,28.52576,150,Indian Rupees(Rs.),0,0,No,No,1,2.9,Orange,Average,7,17,2,0,1.0,62,10,0,0,5473,8652,116.0,Average,0,1,8.112096561885899,2.9,2.0,0,0,0,0,0
3.4,18138461,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25950785,28.53920667,200,Indian Rupees(Rs.),0,1,No,No,1,3.4,Orange,Average,41,12,3,0,1.0,41,6,1,1,5473,8652,112.0,Average,0,1,8.126045844055774,3.4,1.0,0,0,0,0,0
2.6,306957,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.26394121,28.53706949,550,Indian Rupees(Rs.),0,1,No,No,2,2.6,Orange,Average,58,15,3,0,1.0,54,8,1,1,5473,8652,105.0,Average,0,1,8.1230277498468,5.2,2.0,1,1,0,0,0
2.9,7590,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25476302,28.52562912,200,Indian Rupees(Rs.),0,0,No,No,1,2.9,Orange,Average,4,24,4,0,1.0,38,6,0,0,5473,8652,116.0,Average,0,1,8.113768021526592,2.9,2.0,0,0,0,0,0
2.9,9620,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2563653,28.5409875,450,Indian Rupees(Rs.),0,1,No,No,1,2.9,Orange,Average,33,15,3,0,1.0,25,5,1,1,5473,8652,299.0,Average,0,1,8.128446302336037,2.9,1.0,0,0,0,0,0
3.1,302884,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25926813,28.53930504,200,Indian Rupees(Rs.),0,1,No,No,1,3.1,Orange,Average,28,10,2,0,1.0,35,6,1,1,5473,8652,63.0,Average,0,1,8.126192281761067,3.1,3.0,0,0,1,0,0
3.1,309238,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25810573,28.54024549,200,Indian Rupees(Rs.),0,0,No,No,1,3.1,Orange,Average,100,12,2,0,1.0,44,7,0,0,5473,8652,149.0,Average,0,1,8.127355580240367,3.1,1.0,0,0,0,0,0
3.2,309609,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25107197,28.54423341,550,Indian Rupees(Rs.),0,0,No,No,2,3.2,Orange,Average,22,16,3,0,1.0,35,7,0,0,5473,8652,511.0,Average,0,1,8.132732425686951,6.4,2.0,1,1,0,0,0
3.0,18414477,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.257337,28.537027,600,Indian Rupees(Rs.),0,1,No,No,2,3.0,Orange,Average,4,6,1,0,1.0,80,12,1,1,5473,8652,74.0,Average,0,1,8.124370066405024,6.0,2.0,1,0,1,0,0
2.9,9992,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25989409,28.53320649,400,Indian Rupees(Rs.),0,0,No,No,1,2.9,Orange,Average,14,22,4,0,1.0,44,7,0,0,5473,8652,936.0,Average,0,1,8.120098055703952,2.9,1.0,1,0,0,0,0
2.5,18224572,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.251193,28.54442544,250,Indian Rupees(Rs.),0,1,No,No,1,2.5,Orange,Average,13,9,2,0,1.0,49,8,1,1,5473,8652,354.0,Poor,0,1,8.132894680008604,2.5,1.0,0,0,1,0,0
2.8,312594,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.260126,28.537134,600,Indian Rupees(Rs.),0,0,No,No,2,2.8,Orange,Average,8,14,2,0,1.0,39,6,0,0,5473,8652,170.0,Average,0,2,8.123889647664598,5.6,2.0,0,0,0,0,0
3.2,312728,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.258148,28.54013,400,Indian Rupees(Rs.),0,1,No,No,1,3.2,Orange,Average,17,5,1,0,1.0,50,9,1,1,5473,8652,83.0,Average,0,1,8.127233793019863,3.2,2.0,0,0,0,0,0
3.2,18025133,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25543889,28.54143056,200,Indian Rupees(Rs.),0,0,No,No,1,3.2,Orange,Average,8,9,2,1,1.0,63,8,0,0,5473,8652,83.0,Average,0,1,8.129074024544272,3.2,2.0,0,0,0,0,0
3.2,7329,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2537612,28.5421747,350,Indian Rupees(Rs.),0,0,No,No,1,3.2,Orange,Average,26,16,3,0,1.0,43,9,0,0,5473,8652,49.0,Average,0,1,8.130154087974322,3.2,3.0,1,0,1,0,0
3.3,302892,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2569098,28.53072249,500,Indian Rupees(Rs.),0,1,No,No,2,3.3,Orange,Average,85,16,2,0,1.0,65,10,1,1,5473,8652,197.0,Average,0,1,8.118295915354519,6.6,3.0,1,1,0,1,0
2.8,302893,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25698889,28.53074722,500,Indian Rupees(Rs.),0,0,No,No,2,2.8,Orange,Average,14,19,3,0,1.0,49,8,0,0,5473,8652,197.0,Average,0,1,8.118303473493164,5.6,3.0,1,1,0,1,0
3.4,309533,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25312778,28.53283056,250,Indian Rupees(Rs.),0,0,No,No,1,3.4,Orange,Average,25,11,2,0,1.0,51,8,0,0,5473,8652,46.0,Average,0,1,8.121152325440626,3.4,2.0,1,0,1,0,0
3.2,18376487,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2534918,28.5423284,400,Indian Rupees(Rs.),0,0,No,No,1,3.2,Orange,Average,10,9,1,0,1.0,44,8,0,0,5473,8652,54.0,Average,0,1,8.130360990479685,3.2,1.0,0,0,0,0,0
2.8,302895,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25608056,28.52827222,250,Indian Rupees(Rs.),0,0,No,No,1,2.8,Orange,Average,7,13,2,0,1.0,37,6,0,0,5473,8652,936.0,Average,0,1,8.116074723359668,2.8,1.0,1,0,0,0,0
2.9,302896,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25624796,28.52800925,250,Indian Rupees(Rs.),0,0,No,No,1,2.9,Orange,Average,10,27,4,0,1.0,68,12,0,0,5473,8652,112.0,Average,0,1,8.115782430565261,2.9,1.0,0,0,0,0,0
3.2,9776,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25087617,28.54369031,350,Indian Rupees(Rs.),0,0,No,No,1,3.2,Orange,Average,87,17,3,0,1.0,60,9,0,0,5473,8652,936.0,Average,0,1,8.132242711797392,3.2,1.0,1,0,0,0,0
3.2,18245255,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25705095,28.54072765,400,Indian Rupees(Rs.),0,1,No,No,1,3.2,Orange,Average,57,7,2,0,1.0,39,6,1,1,5473,8652,354.0,Average,0,1,8.128048317477603,3.2,1.0,0,0,1,0,0
2.6,309648,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25120507,28.5442178,450,Indian Rupees(Rs.),0,1,No,No,1,2.6,Orange,Average,24,41,6,0,1.0,43,7,1,1,5473,8652,15.0,Average,0,1,8.13268915067486,2.6,2.0,1,0,0,0,0
3.0,18285214,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25578628,28.52833711,400,Indian Rupees(Rs.),0,0,No,No,1,3.0,Orange,Average,5,10,1,0,1.0,39,7,0,0,5473,8652,8.0,Average,0,1,8.116200054237293,3.0,2.0,0,0,0,1,0
3.1,302938,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.24575,28.53103056,150,Indian Rupees(Rs.),0,0,No,No,1,3.1,Orange,Average,9,29,5,0,1.0,31,5,0,0,5473,8652,936.0,Average,0,1,8.120949485202452,3.1,1.0,1,0,0,0,0
3.2,18396545,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25391286,28.5419405,250,Indian Rupees(Rs.),0,0,No,No,1,3.2,Orange,Average,14,18,3,0,1.0,55,9,0,0,5473,8652,26.0,Average,0,1,8.129893239798765,3.2,2.0,0,0,0,0,0
3.4,18414495,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2553326,28.5415619,550,Indian Rupees(Rs.),0,1,No,No,2,3.4,Orange,Average,20,15,2,0,1.0,68,11,1,1,5473,8652,197.0,Average,0,1,8.129224760517722,6.8,3.0,1,1,0,1,0
3.1,311891,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2583896,28.5302637,500,Indian Rupees(Rs.),0,0,No,No,2,3.1,Orange,Average,11,15,2,0,1.0,36,6,0,0,5473,8652,170.0,Average,0,1,8.117536514723286,6.2,2.0,0,0,0,0,0
3.2,312372,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2568858,28.5309441,350,Indian Rupees(Rs.),0,0,No,No,1,3.2,Orange,Average,12,19,2,0,1.0,62,10,0,0,5473,8652,334.0,Average,0,1,8.118517620451806,3.2,2.0,1,0,0,1,0
3.1,8949,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25677937,28.54172876,800,Indian Rupees(Rs.),0,1,No,No,2,3.1,Orange,Average,70,15,3,0,1.0,69,9,1,1,5473,8652,1.0,Average,0,1,8.129084128848636,6.2,3.0,0,1,0,0,0
3.3,302898,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25065958,28.5437554,250,Indian Rupees(Rs.),0,1,No,No,1,3.3,Orange,Average,55,14,2,0,1.0,18,3,1,1,5473,8652,936.0,Average,0,1,8.132351942639406,3.3,1.0,1,0,0,0,0
2.9,302710,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25814529,28.53519117,200,Indian Rupees(Rs.),0,0,No,No,1,2.9,Orange,Average,4,14,2,0,1.0,49,6,0,0,5473,8652,1.0,Average,0,1,8.122405470330524,2.9,3.0,1,0,0,0,0
3.0,9998,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2634745,28.52588599,450,Indian Rupees(Rs.),0,0,No,No,1,3.0,Orange,Average,10,18,3,0,1.0,64,11,0,0,5473,8652,3.0,Average,0,1,8.112189692678701,3.0,3.0,1,0,1,1,0
2.8,18317229,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2594998,28.53815752,150,Indian Rupees(Rs.),0,0,No,No,1,2.8,Orange,Average,10,11,2,0,1.0,23,4,0,0,5473,8652,149.0,Average,0,1,8.125021694029169,2.8,1.0,0,0,0,0,0
3.0,9623,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25519444,28.54165,250,Indian Rupees(Rs.),0,0,No,No,1,3.0,Orange,Average,8,21,4,0,1.0,39,6,0,0,5473,8652,34.0,Average,0,1,8.12933991675554,3.0,2.0,0,1,0,0,0
3.3,3634,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2520322,28.54306356,250,Indian Rupees(Rs.),0,0,No,No,1,3.3,Orange,Average,91,9,2,0,1.0,40,7,0,0,5473,8652,354.0,Average,0,1,8.13138669835181,3.3,1.0,0,0,1,0,0
3.3,7382,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25657452,28.54185423,700,Indian Rupees(Rs.),0,0,No,No,2,3.3,Orange,Average,67,20,3,0,1.0,66,9,0,0,5473,8652,334.0,Average,0,1,8.129249799800972,6.6,2.0,1,0,0,1,0
3.1,1866,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2519915,28.5429843,550,Indian Rupees(Rs.),0,0,No,No,2,3.1,Orange,Average,92,10,2,0,1.0,37,6,0,0,5473,8652,511.0,Average,0,1,8.13131777620324,6.2,2.0,1,1,0,0,0
2.7,304783,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25765,28.535954,350,Indian Rupees(Rs.),0,1,No,No,1,2.7,Orange,Average,6,13,2,0,1.0,40,6,1,1,5473,8652,22.0,Average,0,1,8.123255268857188,2.7,2.0,1,0,0,0,0
2.6,302811,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.26170357,28.53804707,450,Indian Rupees(Rs.),0,1,No,No,1,2.6,Orange,Average,24,12,2,0,1.0,43,7,1,1,5473,8652,936.0,Average,0,1,8.124451960720945,2.6,1.0,1,0,0,0,0
3.2,308664,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.260126,28.537134,650,Indian Rupees(Rs.),0,0,No,No,2,3.2,Orange,Average,26,18,3,0,1.0,30,4,0,0,5473,8652,54.0,Average,0,2,8.123889647664598,6.4,1.0,0,0,0,0,0
3.3,18133506,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25889722,28.53269444,700,Indian Rupees(Rs.),0,0,No,No,2,3.3,Orange,Average,17,13,3,0,1.0,40,5,0,0,5473,8652,354.0,Average,0,1,8.119806536648438,6.6,1.0,0,0,1,0,0
3.4,305293,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25539435,28.54166043,400,Indian Rupees(Rs.),0,1,No,No,1,3.4,Orange,Average,80,12,2,0,1.0,63,10,1,1,5473,8652,354.0,Average,0,1,8.129308121951569,3.4,1.0,0,1,0,0,0
2.6,2211,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2554673,28.5417988,350,Indian Rupees(Rs.),0,1,No,No,1,2.6,Orange,Average,23,13,2,0,1.0,64,9,1,1,5473,8652,936.0,Average,0,1,8.129428083179697,2.6,1.0,1,0,0,0,0
2.7,9622,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.24925745,28.54313277,550,Indian Rupees(Rs.),0,1,No,No,2,2.7,Orange,Average,52,6,1,0,1.0,29,4,1,1,5473,8652,334.0,Average,0,1,8.132038622259513,5.4,2.0,1,0,0,1,0
3.1,18281989,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2552998,28.52858425,300,Indian Rupees(Rs.),0,0,No,No,1,3.1,Orange,Average,11,13,3,0,1.0,45,8,0,0,5473,8652,354.0,Average,0,1,8.116544000000133,3.1,1.0,0,0,1,0,0
3.6,18365855,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25938,28.537766,600,Indian Rupees(Rs.),0,1,No,No,2,3.6,Yellow,Good,30,15,2,0,1.0,18,3,1,1,5473,8652,54.0,Good,0,1,8.124663993221878,7.2,1.0,0,0,0,0,0
3.6,309737,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25188736,28.54319403,800,Indian Rupees(Rs.),1,0,No,No,2,3.6,Yellow,Good,108,10,2,0,1.0,51,8,1,1,5473,8652,51.0,Good,0,1,8.131544723313366,7.2,2.0,0,1,0,0,0
3.6,18386707,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25268575,28.54270391,600,Indian Rupees(Rs.),0,1,No,No,2,3.6,Yellow,Good,22,11,2,0,1.0,35,6,1,1,5473,8652,2.0,Good,0,1,8.130897609864387,7.2,4.0,1,1,1,0,1
3.7,309338,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.24800486,28.54287123,750,Indian Rupees(Rs.),0,1,No,No,2,3.7,Yellow,Good,89,6,1,0,1.0,18,3,1,1,5473,8652,936.0,Good,0,1,8.132047010750455,7.4,1.0,1,0,0,0,0
3.5,18380155,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2528632,28.5422688,800,Indian Rupees(Rs.),0,0,No,No,2,3.5,Yellow,Good,30,19,4,0,1.0,33,6,0,0,5473,8652,1.0,Average,0,1,8.130434909996373,7.0,4.0,1,0,0,0,0
3.6,18372686,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.257216,28.530672,600,Indian Rupees(Rs.),0,1,No,No,2,3.6,Yellow,Good,36,9,1,0,1.0,82,14,1,1,5473,8652,4.0,Good,0,1,8.118182212579367,7.2,6.0,0,1,0,0,1
3.5,3610,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.253107,28.542481,400,Indian Rupees(Rs.),0,1,No,No,1,3.5,Yellow,Good,80,7,1,0,1.0,54,10,1,1,5473,8652,83.0,Average,0,1,8.13059109098533,3.5,2.0,0,0,0,0,0
3.8,3054,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25814059,28.53444508,200,Indian Rupees(Rs.),0,0,No,No,1,3.8,Yellow,Good,71,10,2,1,1.0,49,7,0,0,5473,8652,1.0,Good,0,1,8.121676986406676,3.8,4.0,1,0,0,0,0
3.8,311267,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25816473,28.54019601,900,Indian Rupees(Rs.),0,1,No,No,2,3.8,Yellow,Good,492,10,1,0,1.0,32,6,1,1,5473,8652,131.0,Good,0,1,8.127294825323363,7.6,2.0,0,0,1,0,0
3.6,307951,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25293074,28.54286122,150,Indian Rupees(Rs.),0,0,No,No,1,3.6,Yellow,Good,94,13,3,0,1.0,41,6,0,0,5473,8652,149.0,Good,0,1,8.130999875273451,3.6,1.0,0,0,0,0,0
3.6,1876,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2544796,28.5417947,1300,Indian Rupees(Rs.),1,1,No,No,3,3.6,Yellow,Good,372,7,1,0,1.0,59,9,1,2,5473,8652,197.0,Good,0,1,8.129631579801407,10.8,3.0,1,1,0,1,0
3.8,412,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25427318,28.54195702,500,Indian Rupees(Rs.),0,1,No,No,2,3.8,Yellow,Good,495,9,1,0,1.0,35,6,1,1,5473,8652,112.0,Good,0,1,8.129833655493984,7.6,1.0,0,0,0,0,0
3.6,3635,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2570837,28.540697,600,Indian Rupees(Rs.),0,0,No,No,2,3.6,Yellow,Good,91,22,4,0,1.0,37,6,0,0,5473,8652,936.0,Good,0,1,8.128011476822286,7.2,1.0,1,0,0,0,0
3.5,9654,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25048993,28.54400044,250,Indian Rupees(Rs.),0,0,No,No,1,3.5,Yellow,Good,60,11,2,0,1.0,56,9,0,0,5473,8652,2.0,Average,0,1,8.132627209832114,3.5,3.0,1,0,0,0,0
3.5,18354973,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.25476695,28.5417806,850,Indian Rupees(Rs.),0,1,No,No,2,3.5,Yellow,Good,23,10,2,0,1.0,42,7,1,1,5473,8652,511.0,Average,0,1,8.129557413574165,7.0,2.0,1,1,0,0,0
0.0,18392883,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",0.0,0.0,250,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,3,9,2,0,1.0,37,6,0,0,5473,8652,108.0,,0,497,81.60416690402519,0.0,2.0,0,0,1,0,0
0.0,18446815,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",0.0,0.0,200,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,0,20,3,0,1.0,48,9,0,0,5473,8652,354.0,,0,497,81.60416690402519,0.0,1.0,0,1,0,0,0
0.0,311014,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2616631,28.5382626,200,Indian Rupees(Rs.),0,0,No,No,1,0.0,White,Not rated,3,12,1,0,1.0,41,6,0,0,5473,8652,218.0,,0,1,8.124671186899835,0.0,1.0,0,0,0,0,0
2.4,4325,1,New Delhi,Kalkaji,"Kalkaji, New Delhi",77.2510672,28.5446085,350,Indian Rupees(Rs.),0,1,No,No,1,2.4,Red,Poor,11,13,2,0,1.0,77,12,1,1,5473,8652,936.0,Poor,0,1,8.133100116839097,2.4,1.0,1,0,0,0,0
